"Estacao";"Data";"Hora";"Precipitacao";"TempMaxima";"TempMinima";"Insolacao";"Evaporacao.Piche";"Temp.Comp.Media";"Umidade.Relativa.Media";"Velocidade.do.Vento.Media";"X";"estacao";"lat";"long";"alt"
82989;"29/03/1977";0;NA;32,5;NA;10,8;NA;25,18;66,5;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"29/03/1977";1200;0;NA;19,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"30/03/1977";0;NA;32,7;NA;7,5;NA;25,42;68,75;4,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"30/03/1977";1200;0;NA;21;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"31/03/1977";0;NA;33,7;NA;8,6;NA;24,74;72,75;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"31/03/1977";1200;0;NA;20,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"01/04/1977";0;NA;31,3;NA;8,8;NA;23,52;71,5;5,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"01/04/1977";1200;2,1;NA;19,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"02/04/1977";0;NA;31,5;NA;8,5;NA;24;74;2,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"02/04/1977";1200;8,2;NA;18,7;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"03/04/1977";0;NA;29,2;NA;5,8;NA;24,5;76,75;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"03/04/1977";1200;2,1;NA;21,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"04/04/1977";0;NA;29,5;NA;5,7;NA;24,06;76;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"04/04/1977";1200;2,8;NA;20,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"05/04/1977";0;NA;30,9;NA;2,3;NA;23,06;80;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"05/04/1977";1200;0;NA;19,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"06/04/1977";0;NA;30;NA;7,6;NA;23,56;81,25;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"06/04/1977";1200;0,4;NA;19,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"07/04/1977";0;NA;29,3;NA;2,6;NA;23,86;72,25;4,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"07/04/1977";1200;0;NA;20,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"08/04/1977";0;NA;30,5;NA;8,3;NA;24,26;73,5;6,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"08/04/1977";1200;0;NA;20,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"09/04/1977";0;NA;30,1;NA;4,8;NA;24,22;70,5;6;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"09/04/1977";1200;0;NA;20,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"10/04/1977";0;NA;31,1;NA;8,5;NA;24,22;66;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"10/04/1977";1200;0;NA;19,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"11/04/1977";0;NA;30,3;NA;8;NA;24,88;66,5;7,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"11/04/1977";1200;0;NA;19,7;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"12/04/1977";0;NA;26,8;NA;1,8;NA;22,32;82,75;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"12/04/1977";1200;0;NA;19,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"13/04/1977";0;NA;24,9;NA;0,6;NA;21,96;93,75;3,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"13/04/1977";1200;3,7;NA;20,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"14/04/1977";0;NA;28,9;NA;5,7;NA;23,38;81,25;6,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"14/04/1977";1200;2,3;NA;20,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"15/04/1977";0;NA;29,5;NA;7,9;NA;23,8;71,75;8;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"15/04/1977";1200;0,1;NA;19,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"16/04/1977";0;NA;29,5;NA;2,5;NA;23,78;80,75;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"16/04/1977";1200;0;NA;20,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"17/04/1977";0;NA;28;NA;1,5;NA;22,08;96,25;4;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"17/04/1977";1200;0;NA;19,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"18/04/1977";0;NA;28,1;NA;8,2;NA;22,86;84,5;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"18/04/1977";1200;10;NA;19,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"19/04/1977";0;NA;30,1;NA;5,6;NA;24,28;81;2,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"19/04/1977";1200;0,8;NA;20,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"20/04/1977";0;NA;30,7;NA;7,2;NA;24,96;76,5;3,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"20/04/1977";1200;0;NA;20,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"21/04/1977";0;NA;30,7;NA;9,5;NA;25,08;70;6,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"21/04/1977";1200;0;NA;20,5;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"22/04/1977";0;NA;30,7;NA;9,2;NA;24,58;70,75;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"22/04/1977";1200;0;NA;20,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"23/04/1977";0;NA;31,1;NA;9,4;NA;25,32;62,25;4;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"23/04/1977";1200;0;NA;20,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"24/04/1977";0;NA;32,1;NA;9,1;NA;25,5;70;4;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"24/04/1977";1200;0;NA;20,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"25/04/1977";0;NA;31;NA;8,5;NA;25,24;67,25;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"25/04/1977";1200;0;NA;21;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"26/04/1977";0;NA;29,9;NA;3,7;NA;24,44;72,25;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"26/04/1977";1200;0;NA;20,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"27/04/1977";0;NA;28,9;NA;2,9;NA;23,74;75,5;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"27/04/1977";1200;0;NA;21;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"28/04/1977";0;NA;28,7;NA;2,7;NA;22,94;78,25;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"28/04/1977";1200;0;NA;20,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"29/04/1977";0;NA;22,3;NA;0;NA;20,88;96,75;2,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"29/04/1977";1200;3;NA;19,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"30/04/1977";0;NA;25;NA;1,9;NA;21,08;94,5;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"30/04/1977";1200;16;NA;19,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"01/05/1977";0;NA;23,5;NA;0,7;NA;20,78;95,5;3,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"01/05/1977";1200;1,4;NA;19,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"02/05/1977";0;NA;26,9;NA;5,5;NA;21,32;90,5;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"02/05/1977";1200;11,5;NA;18,5;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"03/05/1977";0;NA;26,1;NA;1,7;NA;21,96;82,75;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"03/05/1977";1200;9,7;NA;18,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"04/05/1977";0;NA;27,5;NA;3,7;NA;22,42;81,5;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"04/05/1977";1200;1,4;NA;19,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"05/05/1977";0;NA;26,8;NA;2,3;NA;22,24;80;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"05/05/1977";1200;1,6;NA;19,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"06/05/1977";0;NA;26,7;NA;2,2;NA;22,18;84,75;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"06/05/1977";1200;0;NA;19,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"07/05/1977";0;NA;25,7;NA;0,2;NA;21,74;98,25;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"07/05/1977";1200;3,3;NA;19,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"08/05/1977";0;NA;24,5;NA;0,5;NA;21,18;95,75;4,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"08/05/1977";1200;23,5;NA;19,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"09/05/1977";0;NA;23,5;NA;0,5;NA;20,88;98,75;4,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"09/05/1977";1200;14,1;NA;18,9;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"10/05/1977";0;NA;26,3;NA;9,4;NA;22,34;80;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"10/05/1977";1200;8,8;NA;19;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"11/05/1977";0;NA;25,5;NA;3,1;NA;21,56;95,25;4,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"11/05/1977";1200;3,6;NA;19,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"12/05/1977";0;NA;26,9;NA;6,4;NA;22,22;89,5;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"12/05/1977";1200;4,8;NA;19,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"13/05/1977";0;NA;26,1;NA;4,9;NA;22,26;89,25;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"13/05/1977";1200;1,8;NA;19,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"14/05/1977";0;NA;26,9;NA;4,7;NA;22,58;86,25;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"14/05/1977";1200;1,7;NA;19,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"15/05/1977";0;NA;27,8;NA;8;NA;23,04;78,75;8;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"15/05/1977";1200;0;NA;19,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"16/05/1977";0;NA;27,1;NA;4,9;NA;22,46;87,5;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"16/05/1977";1200;0;NA;20;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"17/05/1977";0;NA;29,1;NA;9,4;NA;23,9;67,25;3,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"17/05/1977";1200;0,3;NA;19,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"18/05/1977";0;NA;30,3;NA;8,9;NA;24,62;76;2,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"18/05/1977";1200;0;NA;20,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"19/05/1977";0;NA;23,5;NA;0;NA;20,86;98;4,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"19/05/1977";1200;3,4;NA;19,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"20/05/1977";0;NA;21,8;NA;0;NA;19,5;97,25;3,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"20/05/1977";1200;28,8;NA;18,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"21/05/1977";0;NA;25,5;NA;6,5;NA;21,4;84,75;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"21/05/1977";1200;12,3;NA;18,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"22/05/1977";0;NA;26,1;NA;4;NA;21,2;89;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"22/05/1977";1200;0;NA;18,5;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"23/05/1977";0;NA;22,7;NA;0,5;NA;20,26;98,25;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"23/05/1977";1200;2,1;NA;19;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"24/05/1977";0;NA;23,5;NA;1,8;NA;20,44;96;3,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"24/05/1977";1200;42,4;NA;18,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"25/05/1977";0;NA;24,1;NA;2,3;NA;20,74;97,25;4;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"25/05/1977";1200;11,6;NA;19;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"26/05/1977";0;NA;24,5;NA;3;NA;20,96;96,5;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"26/05/1977";1200;44,8;NA;18,5;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"27/05/1977";0;NA;25,1;NA;3,6;NA;21,3;94,5;5,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"27/05/1977";1200;21,5;NA;19,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"28/05/1977";0;NA;23,5;NA;2,4;NA;20,76;93,25;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"28/05/1977";1200;27,4;NA;19,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"29/05/1977";0;NA;24,8;NA;4,5;NA;21,18;86,75;4,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"29/05/1977";1200;7,8;NA;18,5;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"30/05/1977";0;NA;25,1;NA;6,4;NA;21;88,5;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"30/05/1977";1200;0;NA;17,9;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"31/05/1977";0;NA;25,3;NA;3,5;NA;20,02;93,75;4,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"31/05/1977";1200;2,5;NA;12,9;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"01/06/1977";0;NA;23,5;NA;3,2;NA;20,62;94,75;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"01/06/1977";1200;17,8;NA;19,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"02/06/1977";0;NA;25,6;NA;6,7;NA;21,54;88;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"02/06/1977";1200;22,7;NA;19;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"03/06/1977";0;NA;25,1;NA;4,5;NA;21,08;90,75;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"03/06/1977";1200;5,8;NA;17,9;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"04/06/1977";0;NA;22,9;NA;0,1;NA;20,18;98,25;4;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"04/06/1977";1200;0,3;NA;18,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"05/06/1977";0;NA;23,3;NA;1,8;NA;20,42;96,25;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"05/06/1977";1200;18,5;NA;17,9;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"06/06/1977";0;NA;24,9;NA;2;NA;21,38;89,75;1;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"06/06/1977";1200;7,2;NA;19,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"07/06/1977";0;NA;25,5;NA;5;NA;21,52;90,25;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"07/06/1977";1200;0;NA;18,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"08/06/1977";0;NA;26,8;NA;6,3;NA;22,16;89,25;3,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"08/06/1977";1200;0;NA;19,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"09/06/1977";0;NA;24,5;NA;4,7;NA;21,54;93,75;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"09/06/1977";1200;0,7;NA;20,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"10/06/1977";0;NA;22,9;NA;0,5;NA;20,66;94,25;6,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"10/06/1977";1200;11,6;NA;19,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"11/06/1977";0;NA;24,1;NA;2,9;NA;20,46;94,5;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"11/06/1977";1200;2,3;NA;19;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"12/06/1977";0;NA;24,9;NA;7,4;NA;20,88;89,75;4,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"12/06/1977";1200;0,2;NA;18,5;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"13/06/1977";0;NA;24,5;NA;7,8;NA;20,1;87,25;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"13/06/1977";1200;0;NA;18;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"14/06/1977";0;NA;24,9;NA;8,6;NA;20,94;87;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"14/06/1977";1200;0;NA;17,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"15/06/1977";0;NA;23,9;NA;2,5;NA;19,92;96,25;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"15/06/1977";1200;0,7;NA;17,9;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"16/06/1977";0;NA;24,7;NA;6;NA;20,64;93;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"16/06/1977";1200;27,7;NA;17,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"17/06/1977";0;NA;23,1;NA;2,5;NA;20,6;97,5;4;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"17/06/1977";1200;2,6;NA;19,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"18/06/1977";0;NA;22,9;NA;1,6;NA;20,18;95,75;6,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"18/06/1977";1200;14;NA;18,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"19/06/1977";0;NA;24,3;NA;4,7;NA;20,44;91,75;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"19/06/1977";1200;1;NA;18,5;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"20/06/1977";0;NA;23,7;NA;1,3;NA;20,5;95,5;4;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"20/06/1977";1200;0;NA;17,9;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"21/06/1977";0;NA;23,3;NA;2,5;NA;20,8;94,5;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"21/06/1977";1200;4,4;NA;18,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"22/06/1977";0;NA;25,5;NA;8;NA;21,38;89,25;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"22/06/1977";1200;0,3;NA;18,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"23/06/1977";0;NA;22,7;NA;2,3;NA;20,44;96,25;4,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"23/06/1977";1200;1,2;NA;19,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"24/06/1977";0;NA;24;NA;4,2;NA;20,6;92,25;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"24/06/1977";1200;4,5;NA;18,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"25/06/1977";0;NA;21,2;NA;0;NA;19,42;97;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"25/06/1977";1200;4,1;NA;18,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"26/06/1977";0;NA;23,3;NA;1,7;NA;20,24;87;2,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"26/06/1977";1200;9,6;NA;17,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"27/06/1977";0;NA;22,9;NA;0,9;NA;19,24;97,75;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"27/06/1977";1200;0;NA;17,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
